,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33,0.9816037178039551,0.23874042805934353,0.006346702575683594,0.007774848092790962,0.1,"(16, 16)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 2}",0.7265374634885019,0.7240088567137771,0.7211453193016086,0.7307319137950115,0.7297438265773046,0.7264334759752407,0.0035577853158917385,216
34,1.5001433849334718,0.30577949955458855,0.00020608901977539062,0.00041217803955078124,0.1,"(16, 16)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 3}",0.8710588513170443,0.8793702909595338,0.8801499163167166,0.8121621787067607,0.7949428631160681,0.8475368200832246,0.03646302080000824,192
35,1.2118272304534912,0.3033983318174684,0.002088451385498047,0.004176902770996095,0.1,"(16, 16)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 4}",0.8765858890807371,0.8873149985168831,0.8868028169000503,0.8817799217822925,0.8796077301750773,0.882418271291008,0.004135831027222874,45
36,0.9132963657379151,0.14548134493074846,0.012571954727172851,0.006287255826941242,0.1,"(16, 16)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 5}",0.8797448388749971,0.8732161506047406,0.8844199110917808,0.8870663391029832,0.8778476325706654,0.8804589744490332,0.0048812678685235585,94
37,0.7911822319030761,0.11397874412935965,0.006811189651489258,0.007557717514927551,0.1,"(16, 16)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 6}",0.8793577649216602,0.8827361084041403,0.8913738010047724,0.8627823562845282,0.8707382573846579,0.8773976575999518,0.009855235217299944,152
38,0.779894208908081,0.16303203880160094,0.0024023056030273438,0.0048046112060546875,0.1,"(16, 16)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 7}",0.8778061224244461,0.8833448695646542,0.8899377030262584,0.886243173301261,0.861289326031256,0.879724238869575,0.01003439589500157,116
39,0.8000248432159424,0.1440771325287105,0.003124856948852539,0.006249713897705078,0.1,"(16, 16)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 8}",0.8603563616202489,0.8874018702134753,0.8813652129503029,0.8667858908102526,0.8665450688536699,0.8724908808895899,0.010161077921270552,180
40,0.9321649074554443,0.14178895528865573,0.0031262874603271485,0.006252574920654297,0.1,"(16, 16)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 9}",0.8777637649387748,0.8683864820542849,0.8743214178537526,0.8821065308617105,0.8756859069101678,0.8756528205237382,0.004487312469197875,170
41,1.0483532428741456,0.2552884104590316,0.0031247615814208986,0.006249523162841797,0.1,"(16, 16)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 10}",0.8786816704621158,0.8826187017424559,0.8902930831838783,0.8743645850848533,0.8685299483225138,0.8788975977591635,0.007372742858172836,134
42,1.1124508857727051,0.08268099175874202,0.003124713897705078,0.006249427795410156,0.1,"(16, 16)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'km__n_clusters': 15}",0.864285605621424,0.8877216446704648,0.8881684750885118,0.878945924825379,0.881260515755945,0.880076433192345,0.00867134057287862,105
