,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1069,1.0426793098449707,0.027317542876545486,0.0,0.0,0.0001,"(32,)",63,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 63}",0.5428571428571428,0.5,0.5333333333333333,0.49642857142857144,0.525,0.5195238095238095,0.018328694527540684,260
1070,1.12917160987854,0.13040771722463348,0.0,0.0,0.0001,"(32,)",64,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 64}",0.955952380952381,0.7404761904761905,0.763095238095238,0.625,0.6071428571428571,0.7383333333333334,0.12492492076309036,29
1071,0.05656466484069824,0.007744661919822515,0.0,0.0,0.0001,"(16,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1072,0.05981264114379883,0.006156782537721085,0.0031410694122314454,0.00628213882446289,0.0001,"(16,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 3}",0.7035714285714286,0.7845238095238095,0.5,0.5,0.5,0.5976190476190476,0.12226833803262713,141
1073,0.05692028999328613,0.007154465063321872,0.0,0.0,0.0001,"(16,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1074,0.05735116004943848,0.00708510987120507,0.0,0.0,0.0001,"(16,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1075,0.07281742095947266,0.008656899280074333,0.0,0.0,0.0001,"(16,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 6}",0.5,0.5297619047619048,0.5345238095238095,0.5,0.5,0.5128571428571428,0.01581855737321247,284
1076,0.06601815223693848,0.011773607287149277,0.0031916141510009766,0.006383228302001953,0.0001,"(16,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 7}",0.5261904761904762,0.5071428571428571,0.5321428571428571,0.5,0.530952380952381,0.5192857142857142,0.013179383336283861,261
1077,0.0554203987121582,0.007376860847011017,0.0031092166900634766,0.006218433380126953,0.0001,"(16,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1078,0.06266331672668457,0.0026917875411690715,0.003256082534790039,0.006512165069580078,0.0001,"(16,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1079,0.060373353958129886,0.004753900669979433,0.0,0.0,0.0001,"(16,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1080,0.09167909622192383,0.014985475641725738,0.0,0.0,0.0001,"(16,)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 11}",0.5,0.5,0.525,0.5845238095238096,0.5642857142857143,0.5347619047619048,0.034234419300648404,229
1081,0.07108721733093262,0.008868750709136104,0.00020151138305664064,0.0004030227661132812,0.0001,"(16,)",12,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 12}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1082,0.0901412010192871,0.00652211168144362,0.0003155708312988281,0.0006311416625976562,0.0001,"(16,)",13,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 13}",0.7321428571428571,0.7547619047619047,0.5190476190476191,0.7154761904761905,0.5047619047619047,0.6452380952380953,0.109671225842414,109
1083,0.08749809265136718,0.007094478843061203,0.0,0.0,0.0001,"(16,)",14,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 14}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1084,0.10387067794799805,0.01599717296324481,0.0031248092651367187,0.006249618530273437,0.0001,"(16,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 15}",0.7547619047619047,0.8142857142857143,0.5,0.725,0.7559523809523809,0.71,0.1089180973366577,44
1085,0.1064767837524414,0.006165392816392854,0.0,0.0,0.0001,"(16,)",16,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 16}",0.7083333333333334,0.680952380952381,0.6738095238095239,0.7404761904761905,0.763095238095238,0.7133333333333334,0.03420128493428955,40
1086,0.09730119705200195,0.012212005921639213,0.0,0.0,0.0001,"(16,)",17,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 17}",0.530952380952381,0.5,0.5,0.5,0.5,0.5061904761904762,0.012380952380952381,319
1087,0.08201313018798828,0.01161435793517222,0.0031112194061279296,0.00622243881225586,0.0001,"(16,)",18,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 18}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
