,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
70,0.18896818161010742,0.01150407187190184,0.0,0.0,0.01,"(32, 32)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 7}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
71,0.9981958389282226,0.41427486488337734,0.0,0.0,0.01,"(32, 32)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 8}",0.9207694582110622,0.9219095637533374,0.9354923937958316,0.14285714285714285,0.920510819220785,0.7683078755676318,0.3127756483601644,59
72,0.5768164157867431,0.3294463182980807,0.003117275238037109,0.006234550476074218,0.01,"(32, 32)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 9}",0.9265957799566524,0.14285714285714285,0.9061051826141611,0.9154061531953547,0.14285714285714285,0.6067642802960908,0.37883416794583974,71
73,0.367124080657959,0.3657192823154842,0.003109455108642578,0.006218910217285156,0.01,"(32, 32)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 10}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.9255641817694787,0.2993985506396101,0.31308281556493434,86
74,0.9546020030975342,0.11350412527203035,0.0031251430511474608,0.0062502861022949215,0.01,"(32, 32)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 11}",0.9279521072488288,0.9126021268648817,0.9229143211623249,0.931088095580835,0.9208700120317347,0.9230853325777211,0.0063649698102460515,14
75,0.8574297428131104,0.256447906264124,0.006297874450683594,0.007713671286409638,0.01,"(32, 32)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 12}",0.14285714285714288,0.9216009259411442,0.9349106025643424,0.9253266200730142,0.9284615510595311,0.770631368499035,0.31391748590553026,58
76,0.9116333961486817,0.07448156797133369,0.0,0.0,0.01,"(32, 32)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 13}",0.9296861853254211,0.9243076166954483,0.9298396401380724,0.9351800674637633,0.9251693613683039,0.9288365741982018,0.00389686523141262,6
77,0.8711235046386718,0.14006077234493658,0.003124570846557617,0.006249141693115234,0.01,"(32, 32)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 14}",0.9266301804777074,0.9201493903782088,0.9393752737757146,0.9285158544776632,0.9202618936826501,0.9269865185583889,0.007041505556174189,7
78,0.16454319953918456,0.007182563199369501,0.0,0.0,0.01,"(32,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 2}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
79,0.166420316696167,0.0159906458134885,0.003128385543823242,0.006256771087646484,0.01,"(32,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 3}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
80,0.12645263671875,0.0015254958044373925,0.0,0.0,0.01,"(32,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 4}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
81,0.13002924919128417,0.006291498076218578,0.0,0.0,0.01,"(32,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 5}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
